review_id,transaction_id,user_id,product_id,rating,review_text,review_date,helpful_votes,cleaned_text,sentiment,sentiment_binary
R001098,T003384,U04719,P00600,4,Best purchase I've made this year!,2025-08-20 04:18:50.521103,94,best purchase ive made year,2,1
R001099,T019463,U03167,P00888,5,"Outstanding product, worth every penny.",2025-06-10 20:43:22.521103,95,outstanding product worth every penny,2,1
R001100,T000202,U01631,P00994,5,"Outstanding product, worth every penny.",2025-07-13 22:36:21.521103,59,outstanding product worth every penny,2,1
R001101,T024845,U03180,P00949,5,Best purchase I've made this year!,2025-08-07 13:13:01.521103,71,best purchase ive made year,2,1
R001102,T007698,U01429,P00685,1,"Not satisfied, quality could be better.",2025-05-06 18:15:43.521103,86,satisfied quality could better,0,0
R001103,T019791,U02159,P00925,3,"It's fine, does what it's supposed to do.",2025-02-03 14:59:45.521103,63,fine supposed,1,0
R001104,T020904,U02242,P00264,5,Excellent product! Highly recommended.,2024-12-22 10:20:08.521103,44,excellent product highly recommended,2,1
R001105,T013963,U04943,P00514,4,Very satisfied with this purchase.,2025-07-30 01:40:06.521103,65,satisfied purchase,2,1
R001106,T009483,U02024,P00174,3,"Product is okay, meets basic expectations.",2025-10-08 03:43:57.521103,14,product okay meet basic expectation,1,0
R001107,T038165,U03236,P00010,5,"Outstanding product, worth every penny.",2024-12-30 14:18:03.521103,62,outstanding product worth every penny,2,1
R001108,T044666,U04922,P00716,5,Excellent product! Highly recommended.,2025-09-09 00:21:14.521103,74,excellent product highly recommended,2,1
R001109,T015644,U04975,P00146,5,Best purchase I've made this year!,2025-03-24 09:35:55.521103,14,best purchase ive made year,2,1
R001110,T023415,U02833,P00297,4,Best purchase I've made this year!,2025-10-02 13:30:17.521103,85,best purchase ive made year,2,1
R001111,T039831,U00401,P00774,3,"Average quality, nothing special.",2024-12-14 13:31:46.521103,41,average quality nothing special,1,0
R001112,T001888,U02188,P00538,5,"Outstanding product, worth every penny.",2025-10-24 23:58:43.521103,64,outstanding product worth every penny,2,1
R001113,T007397,U00223,P00958,4,Very satisfied with this purchase.,2025-02-02 11:15:47.521103,0,satisfied purchase,2,1
R001114,T003027,U01592,P00236,5,Best purchase I've made this year!,2025-03-28 01:41:32.521103,71,best purchase ive made year,2,1
R001115,T032160,U04460,P00526,5,"Great quality, exactly what I needed.",2024-12-27 13:26:32.521103,86,great quality exactly needed,2,1
R001116,T008984,U02935,P00103,3,"It's fine, does what it's supposed to do.",2025-08-23 00:40:06.521103,44,fine supposed,1,0
R001117,T011089,U01158,P00544,5,"Great quality, exactly what I needed.",2025-11-10 06:53:15.521103,9,great quality exactly needed,2,1
R001118,T036878,U03414,P00259,4,Very satisfied with this purchase.,2025-09-21 02:08:41.521103,40,satisfied purchase,2,1
R001119,T034235,U03766,P00943,5,"Outstanding product, worth every penny.",2024-12-24 18:24:17.521103,86,outstanding product worth every penny,2,1
R001120,T045994,U01361,P00913,5,Best purchase I've made this year!,2025-09-12 17:26:49.521103,17,best purchase ive made year,2,1
R001121,T020242,U03306,P00087,5,"Great quality, exactly what I needed.",2024-12-20 05:41:32.521103,94,great quality exactly needed,2,1
R001122,T016814,U04218,P00345,3,"Average quality, nothing special.",2025-08-28 12:07:50.521103,80,average quality nothing special,1,0
R001123,T048809,U00450,P00995,2,"Not satisfied, quality could be better.",2024-11-22 10:22:43.521103,37,satisfied quality could better,0,0
R001124,T005435,U03656,P00811,5,"Great quality, exactly what I needed.",2025-10-21 02:25:24.521103,68,great quality exactly needed,2,1
R001125,T037702,U04554,P00725,5,Excellent product! Highly recommended.,2025-07-13 07:52:10.521103,86,excellent product highly recommended,2,1
R001126,T035075,U04496,P00857,4,Very satisfied with this purchase.,2025-10-07 08:32:35.521103,29,satisfied purchase,2,1
R001127,T049691,U01710,P00469,5,Very satisfied with this purchase.,2025-01-04 07:04:55.521103,6,satisfied purchase,2,1
R001128,T028159,U02855,P00457,4,Best purchase I've made this year!,2024-12-10 19:26:47.521103,38,best purchase ive made year,2,1
R001129,T040778,U01786,P00092,4,Best purchase I've made this year!,2025-01-23 21:22:54.521103,43,best purchase ive made year,2,1
R001130,T011240,U02427,P00674,5,Excellent product! Highly recommended.,2025-07-24 02:21:34.521103,74,excellent product highly recommended,2,1
R001131,T037330,U01728,P00539,3,"Product is okay, meets basic expectations.",2024-11-30 12:06:14.521103,53,product okay meet basic expectation,1,0
R001132,T001766,U03230,P00761,5,Best purchase I've made this year!,2024-12-07 06:45:49.521103,95,best purchase ive made year,2,1
R001133,T016692,U04234,P00639,4,Excellent product! Highly recommended.,2024-12-21 07:24:47.521103,46,excellent product highly recommended,2,1
R001134,T007124,U00342,P00112,2,"Not satisfied, quality could be better.",2025-11-18 02:18:50.521103,82,satisfied quality could better,0,0
R001135,T012395,U02537,P00450,5,Best purchase I've made this year!,2025-11-15 08:37:34.521103,8,best purchase ive made year,2,1
R001136,T048309,U03380,P00828,5,"Outstanding product, worth every penny.",2025-03-10 04:46:57.521103,35,outstanding product worth every penny,2,1
R001137,T042006,U03594,P00336,5,Excellent product! Highly recommended.,2025-02-06 14:23:08.521103,58,excellent product highly recommended,2,1
R001138,T017699,U04284,P00625,5,"Outstanding product, worth every penny.",2025-02-28 21:43:35.521103,18,outstanding product worth every penny,2,1
R001139,T043188,U01504,P00551,4,Very satisfied with this purchase.,2025-08-17 00:38:07.521103,54,satisfied purchase,2,1
R001140,T017813,U02210,P00045,3,"It's fine, does what it's supposed to do.",2025-03-06 09:56:15.521103,20,fine supposed,1,0
R001141,T024818,U03753,P00860,4,"Great quality, exactly what I needed.",2025-02-27 12:01:21.521103,22,great quality exactly needed,2,1
R001142,T026365,U00232,P00835,5,"Outstanding product, worth every penny.",2025-11-17 07:48:13.521103,48,outstanding product worth every penny,2,1
R001143,T040423,U04553,P00921,4,"Outstanding product, worth every penny.",2025-06-25 14:05:30.521103,80,outstanding product worth every penny,2,1
R001144,T029913,U04264,P00161,4,"Outstanding product, worth every penny.",2025-10-19 23:42:13.521103,33,outstanding product worth every penny,2,1
R001145,T035468,U00241,P00343,4,Very satisfied with this purchase.,2025-03-20 11:50:15.521103,4,satisfied purchase,2,1
R001146,T010012,U00809,P00804,4,Excellent product! Highly recommended.,2024-12-20 22:38:35.521103,80,excellent product highly recommended,2,1
R001147,T032738,U01810,P00894,3,"Average quality, nothing special.",2025-05-14 10:37:10.521103,56,average quality nothing special,1,0
R001148,T022172,U02911,P00706,5,Very satisfied with this purchase.,2025-04-17 04:10:00.521103,60,satisfied purchase,2,1
R001149,T002757,U00137,P00546,5,Very satisfied with this purchase.,2025-03-17 03:12:15.521103,56,satisfied purchase,2,1
R001150,T009792,U04103,P00615,5,Very satisfied with this purchase.,2025-03-26 11:24:49.521103,28,satisfied purchase,2,1
R001151,T033408,U03513,P00109,4,Excellent product! Highly recommended.,2025-01-13 16:43:30.521103,42,excellent product highly recommended,2,1
R001152,T035812,U01479,P00918,3,"Average quality, nothing special.",2024-11-29 03:08:08.521103,20,average quality nothing special,1,0
R001153,T005407,U02180,P00764,4,"Great quality, exactly what I needed.",2025-05-13 07:49:06.521103,63,great quality exactly needed,2,1
R001154,T030543,U00405,P00998,4,"Outstanding product, worth every penny.",2025-09-30 14:16:02.521103,27,outstanding product worth every penny,2,1
R001155,T003389,U01253,P00047,4,"Great quality, exactly what I needed.",2025-04-05 04:20:24.521103,18,great quality exactly needed,2,1
R001156,T047900,U01611,P00747,5,Best purchase I've made this year!,2025-03-01 16:50:00.521103,84,best purchase ive made year,2,1
R001157,T044837,U00150,P00180,2,"Not satisfied, quality could be better.",2025-06-03 10:49:34.521103,37,satisfied quality could better,0,0
R001158,T013107,U00769,P00384,5,Excellent product! Highly recommended.,2025-11-18 09:50:36.521103,4,excellent product highly recommended,2,1
R001159,T013517,U03922,P00462,5,Excellent product! Highly recommended.,2025-04-04 04:25:01.521103,32,excellent product highly recommended,2,1
R001160,T014289,U01104,P00418,4,Excellent product! Highly recommended.,2025-01-01 13:38:12.521103,28,excellent product highly recommended,2,1
R001161,T047196,U02390,P00194,3,"Product is okay, meets basic expectations.",2025-11-13 13:28:20.521103,67,product okay meet basic expectation,1,0
R001162,T018981,U02527,P00771,4,"Great quality, exactly what I needed.",2025-09-24 01:19:30.521103,82,great quality exactly needed,2,1
R001163,T039610,U03003,P00365,3,"Product is okay, meets basic expectations.",2025-10-26 23:18:50.521103,49,product okay meet basic expectation,1,0
R001164,T044238,U00382,P00871,5,"Great quality, exactly what I needed.",2025-02-07 22:35:45.521103,38,great quality exactly needed,2,1
R001165,T044211,U04439,P00611,3,"Average quality, nothing special.",2025-07-26 01:07:10.521103,64,average quality nothing special,1,0
R001166,T023512,U00121,P00466,4,"Great quality, exactly what I needed.",2024-11-26 04:22:42.521103,82,great quality exactly needed,2,1
R001167,T008577,U03902,P00849,5,"Outstanding product, worth every penny.",2025-11-09 02:32:59.521103,77,outstanding product worth every penny,2,1
R001168,T032496,U00755,P00100,5,"Outstanding product, worth every penny.",2025-08-13 07:49:12.521103,32,outstanding product worth every penny,2,1
R001169,T044392,U04861,P00628,5,"Outstanding product, worth every penny.",2025-03-07 12:27:15.521103,55,outstanding product worth every penny,2,1
R001170,T031960,U01274,P00310,5,"Outstanding product, worth every penny.",2024-12-21 14:07:20.521103,4,outstanding product worth every penny,2,1
R001171,T037237,U03476,P00942,5,Very satisfied with this purchase.,2025-06-19 04:46:10.521103,75,satisfied purchase,2,1
R001172,T000897,U00334,P00016,3,"Average quality, nothing special.",2025-02-03 14:53:24.521103,26,average quality nothing special,1,0
R001173,T009246,U02530,P00357,5,"Outstanding product, worth every penny.",2025-04-13 16:31:40.521103,95,outstanding product worth every penny,2,1
R001174,T040596,U01682,P00050,4,"Great quality, exactly what I needed.",2025-11-08 02:15:43.521103,93,great quality exactly needed,2,1
R001175,T023151,U04897,P00686,4,Very satisfied with this purchase.,2025-03-08 05:32:08.521103,39,satisfied purchase,2,1
R001176,T033432,U02453,P00725,5,Very satisfied with this purchase.,2025-08-19 18:41:01.521103,86,satisfied purchase,2,1
R001177,T023312,U01721,P00687,5,Excellent product! Highly recommended.,2025-02-03 11:41:53.521103,0,excellent product highly recommended,2,1
R001178,T022563,U04744,P00416,3,"Average quality, nothing special.",2025-06-03 23:40:52.521103,49,average quality nothing special,1,0
R001179,T027033,U03167,P00353,5,Excellent product! Highly recommended.,2025-01-13 05:12:42.521103,34,excellent product highly recommended,2,1
R001180,T000890,U02188,P00589,5,"Great quality, exactly what I needed.",2024-11-29 02:34:29.521103,11,great quality exactly needed,2,1
R001181,T035307,U04112,P00256,5,Very satisfied with this purchase.,2025-06-18 17:11:06.521103,74,satisfied purchase,2,1
R001182,T039061,U04207,P00913,5,"Outstanding product, worth every penny.",2025-10-20 03:04:15.521103,28,outstanding product worth every penny,2,1
R001183,T008983,U00309,P00963,5,Excellent product! Highly recommended.,2025-07-12 10:12:13.521103,87,excellent product highly recommended,2,1
R001184,T041043,U02590,P00386,4,Best purchase I've made this year!,2025-02-10 08:17:35.521103,60,best purchase ive made year,2,1
R001185,T006713,U01338,P00564,3,"Product is okay, meets basic expectations.",2025-10-05 14:44:57.521103,3,product okay meet basic expectation,1,0
R001186,T033089,U01205,P00014,1,"Not satisfied, quality could be better.",2025-10-28 12:37:32.521103,25,satisfied quality could better,0,0
R001187,T016758,U02601,P00233,1,Disappointed with this purchase.,2025-05-19 00:24:59.521103,43,disappointed purchase,0,0
R001188,T030463,U04442,P00116,2,Disappointed with this purchase.,2025-04-01 00:38:32.521103,40,disappointed purchase,0,0
R001189,T010719,U00912,P00733,4,Very satisfied with this purchase.,2025-07-29 06:45:21.521103,93,satisfied purchase,2,1
R001190,T042097,U01510,P00857,2,Disappointed with this purchase.,2025-11-07 14:35:06.521103,1,disappointed purchase,0,0
R001191,T008770,U00264,P00203,3,"Average quality, nothing special.",2025-05-09 11:25:53.521103,79,average quality nothing special,1,0
R001192,T045549,U04328,P00133,5,Best purchase I've made this year!,2025-04-30 09:24:25.521103,42,best purchase ive made year,2,1
R001193,T022341,U02998,P00951,3,"Product is okay, meets basic expectations.",2024-12-20 18:58:51.521103,99,product okay meet basic expectation,1,0
R001194,T002194,U03783,P00560,3,"Average quality, nothing special.",2025-09-23 11:57:39.521103,58,average quality nothing special,1,0
R001195,T039856,U01753,P00343,3,"Product is okay, meets basic expectations.",2025-08-02 11:51:45.521103,9,product okay meet basic expectation,1,0
R001196,T048551,U04498,P00842,4,Very satisfied with this purchase.,2025-05-12 06:24:44.521103,85,satisfied purchase,2,1
R001197,T019692,U01621,P00395,5,Best purchase I've made this year!,2024-12-01 12:50:47.521103,97,best purchase ive made year,2,1
R001198,T022113,U04980,P00722,5,Very satisfied with this purchase.,2025-10-21 16:27:27.521103,70,satisfied purchase,2,1
R001199,T006250,U01316,P00193,5,Excellent product! Highly recommended.,2024-12-02 20:57:09.521103,49,excellent product highly recommended,2,1
R001200,T040702,U01396,P00690,1,Disappointed with this purchase.,2024-12-20 22:23:42.521103,94,disappointed purchase,0,0
R001201,T017710,U01825,P00601,4,Very satisfied with this purchase.,2025-10-18 04:03:33.521103,0,satisfied purchase,2,1
R001202,T022380,U02434,P00244,4,Excellent product! Highly recommended.,2025-08-27 02:49:13.521103,5,excellent product highly recommended,2,1
R001203,T003726,U04482,P00075,2,"Not satisfied, quality could be better.",2025-04-21 03:30:46.521103,92,satisfied quality could better,0,0
R001204,T001466,U01742,P00867,4,"Great quality, exactly what I needed.",2025-04-09 05:37:06.521103,9,great quality exactly needed,2,1
R001205,T022718,U03811,P00893,3,"Average quality, nothing special.",2025-05-21 10:33:07.521103,28,average quality nothing special,1,0
R001206,T040125,U00365,P00421,5,"Great quality, exactly what I needed.",2025-06-24 16:10:17.521103,51,great quality exactly needed,2,1
R001207,T031695,U03582,P00103,3,"Product is okay, meets basic expectations.",2024-11-22 03:22:39.521103,23,product okay meet basic expectation,1,0
R001208,T034662,U03937,P00238,4,"Outstanding product, worth every penny.",2025-03-19 19:00:20.521103,4,outstanding product worth every penny,2,1
R001209,T046632,U00608,P00627,4,"Outstanding product, worth every penny.",2024-12-24 05:08:10.521103,39,outstanding product worth every penny,2,1
R001210,T034106,U00966,P00916,4,"Outstanding product, worth every penny.",2025-06-27 15:01:19.521103,90,outstanding product worth every penny,2,1
R001211,T010482,U00544,P00183,3,"It's fine, does what it's supposed to do.",2025-02-25 05:30:16.521103,22,fine supposed,1,0
R001212,T019245,U00384,P00716,5,"Great quality, exactly what I needed.",2025-01-27 23:01:02.521103,76,great quality exactly needed,2,1
R001213,T035318,U02267,P00694,4,Very satisfied with this purchase.,2024-12-28 09:19:43.521103,17,satisfied purchase,2,1
R001214,T012734,U01257,P00122,4,Best purchase I've made this year!,2025-09-11 01:01:47.521103,6,best purchase ive made year,2,1
