user_id,age,gender,location,membership,registration_date
U01628,69,F,North,Basic,2020-09-28 04:00:00
U01629,61,F,West,Basic,2020-09-28 08:00:00
U01630,49,M,North,Basic,2020-09-28 12:00:00
U01631,67,M,North,Basic,2020-09-28 16:00:00
U01632,40,M,North,Premium,2020-09-28 20:00:00
U01633,30,F,East,Basic,2020-09-29 00:00:00
U01634,22,M,East,Basic,2020-09-29 04:00:00
U01635,21,F,South,Premium,2020-09-29 08:00:00
U01636,45,F,North,Basic,2020-09-29 12:00:00
U01637,31,M,South,Premium,2020-09-29 16:00:00
U01638,25,M,East,Basic,2020-09-29 20:00:00
U01639,26,F,North,Basic,2020-09-30 00:00:00
U01640,68,M,South,Basic,2020-09-30 04:00:00
U01641,52,F,North,Basic,2020-09-30 08:00:00
U01642,54,F,North,Basic,2020-09-30 12:00:00
U01643,38,F,West,Basic,2020-09-30 16:00:00
U01644,35,F,South,Basic,2020-09-30 20:00:00
U01645,50,F,East,Basic,2020-10-01 00:00:00
U01646,25,Other,South,Basic,2020-10-01 04:00:00
U01647,68,M,South,Basic,2020-10-01 08:00:00
U01648,66,F,South,Premium,2020-10-01 12:00:00
U01649,34,M,West,Basic,2020-10-01 16:00:00
U01650,60,M,North,Premium,2020-10-01 20:00:00
U01651,48,M,East,Basic,2020-10-02 00:00:00
U01652,51,F,West,Premium,2020-10-02 04:00:00
U01653,23,M,East,Basic,2020-10-02 08:00:00
U01654,39,M,West,Basic,2020-10-02 12:00:00
U01655,31,Other,North,Basic,2020-10-02 16:00:00
U01656,20,F,East,Basic,2020-10-02 20:00:00
U01657,29,F,South,Basic,2020-10-03 00:00:00
U01658,53,F,West,Basic,2020-10-03 04:00:00
U01659,29,Other,East,Basic,2020-10-03 08:00:00
U01660,62,F,North,Basic,2020-10-03 12:00:00
U01661,19,M,East,Basic,2020-10-03 16:00:00
U01662,19,F,West,Basic,2020-10-03 20:00:00
U01663,32,F,North,Basic,2020-10-04 00:00:00
U01664,40,M,South,VIP,2020-10-04 04:00:00
U01665,46,M,West,Basic,2020-10-04 08:00:00
U01666,34,M,West,Basic,2020-10-04 12:00:00
U01667,49,F,North,Basic,2020-10-04 16:00:00
U01668,24,M,West,Basic,2020-10-04 20:00:00
U01669,47,Other,East,Basic,2020-10-05 00:00:00
U01670,45,F,South,Basic,2020-10-05 04:00:00
U01671,31,F,East,Premium,2020-10-05 08:00:00
U01672,61,F,North,Basic,2020-10-05 12:00:00
U01673,47,M,West,Basic,2020-10-05 16:00:00
U01674,34,M,South,Basic,2020-10-05 20:00:00
U01675,49,M,North,Basic,2020-10-06 00:00:00
U01676,63,F,East,Basic,2020-10-06 04:00:00
U01677,23,M,West,Basic,2020-10-06 08:00:00
U01678,68,M,West,Basic,2020-10-06 12:00:00
U01679,41,M,North,Basic,2020-10-06 16:00:00
U01680,23,F,East,Basic,2020-10-06 20:00:00
U01681,44,M,West,VIP,2020-10-07 00:00:00
U01682,35,F,East,Basic,2020-10-07 04:00:00
U01683,41,M,South,Basic,2020-10-07 08:00:00
U01684,54,F,West,Basic,2020-10-07 12:00:00
U01685,41,M,South,Basic,2020-10-07 16:00:00
U01686,55,F,West,Premium,2020-10-07 20:00:00
U01687,51,F,North,Premium,2020-10-08 00:00:00
U01688,57,M,West,Basic,2020-10-08 04:00:00
U01689,64,F,West,Basic,2020-10-08 08:00:00
U01690,32,F,East,Basic,2020-10-08 12:00:00
U01691,28,F,East,Premium,2020-10-08 16:00:00
U01692,39,F,South,Basic,2020-10-08 20:00:00
U01693,41,M,South,Premium,2020-10-09 00:00:00
U01694,18,F,South,Basic,2020-10-09 04:00:00
U01695,35,Other,West,Basic,2020-10-09 08:00:00
U01696,61,F,West,Premium,2020-10-09 12:00:00
U01697,29,F,South,VIP,2020-10-09 16:00:00
U01698,60,M,North,Basic,2020-10-09 20:00:00
U01699,45,F,North,Premium,2020-10-10 00:00:00
U01700,57,F,West,Premium,2020-10-10 04:00:00
U01701,24,M,North,Premium,2020-10-10 08:00:00
U01702,40,F,North,VIP,2020-10-10 12:00:00
U01703,38,F,South,Basic,2020-10-10 16:00:00
U01704,51,M,North,Basic,2020-10-10 20:00:00
U01705,28,M,North,Premium,2020-10-11 00:00:00
U01706,39,F,West,Basic,2020-10-11 04:00:00
U01707,59,M,West,Basic,2020-10-11 08:00:00
U01708,52,M,West,Basic,2020-10-11 12:00:00
U01709,69,M,North,Premium,2020-10-11 16:00:00
U01710,46,M,South,Basic,2020-10-11 20:00:00
U01711,59,F,East,Basic,2020-10-12 00:00:00
U01712,45,M,West,Basic,2020-10-12 04:00:00
U01713,35,F,West,Basic,2020-10-12 08:00:00
U01714,31,F,West,Basic,2020-10-12 12:00:00
U01715,35,F,South,Basic,2020-10-12 16:00:00
U01716,45,M,East,Basic,2020-10-12 20:00:00
U01717,41,F,East,Premium,2020-10-13 00:00:00
U01718,25,M,West,Basic,2020-10-13 04:00:00
U01719,59,M,North,VIP,2020-10-13 08:00:00
U01720,62,F,West,Basic,2020-10-13 12:00:00
U01721,25,F,West,VIP,2020-10-13 16:00:00
U01722,21,F,North,Basic,2020-10-13 20:00:00
U01723,44,Other,North,Basic,2020-10-14 00:00:00
U01724,53,F,West,Basic,2020-10-14 04:00:00
U01725,22,F,South,Basic,2020-10-14 08:00:00
U01726,50,F,South,Basic,2020-10-14 12:00:00
U01727,66,M,North,Basic,2020-10-14 16:00:00
U01728,51,M,West,Premium,2020-10-14 20:00:00
U01729,47,F,South,Basic,2020-10-15 00:00:00
U01730,25,F,West,VIP,2020-10-15 04:00:00
U01731,56,M,West,Basic,2020-10-15 08:00:00
U01732,64,M,West,VIP,2020-10-15 12:00:00
U01733,43,M,South,Basic,2020-10-15 16:00:00
U01734,54,F,East,Basic,2020-10-15 20:00:00
U01735,51,F,West,Basic,2020-10-16 00:00:00
U01736,24,F,South,Premium,2020-10-16 04:00:00
U01737,57,F,East,Basic,2020-10-16 08:00:00
U01738,45,F,North,Basic,2020-10-16 12:00:00
U01739,56,M,South,Basic,2020-10-16 16:00:00
U01740,56,M,East,Basic,2020-10-16 20:00:00
U01741,45,M,South,Basic,2020-10-17 00:00:00
U01742,31,F,East,Basic,2020-10-17 04:00:00
U01743,67,M,East,Premium,2020-10-17 08:00:00
U01744,55,F,South,Basic,2020-10-17 12:00:00
U01745,21,F,North,Premium,2020-10-17 16:00:00
U01746,59,M,West,Basic,2020-10-17 20:00:00
U01747,35,F,East,Basic,2020-10-18 00:00:00
U01748,61,F,West,VIP,2020-10-18 04:00:00
U01749,65,M,North,Basic,2020-10-18 08:00:00
U01750,42,M,West,Basic,2020-10-18 12:00:00
U01751,24,F,West,Premium,2020-10-18 16:00:00
U01752,55,M,South,Basic,2020-10-18 20:00:00
U01753,45,M,South,Basic,2020-10-19 00:00:00
U01754,22,F,North,Basic,2020-10-19 04:00:00
U01755,20,F,South,Basic,2020-10-19 08:00:00
U01756,61,F,East,Basic,2020-10-19 12:00:00
U01757,48,F,North,Basic,2020-10-19 16:00:00
U01758,64,F,South,Basic,2020-10-19 20:00:00
U01759,59,M,South,Premium,2020-10-20 00:00:00
U01760,37,F,North,Basic,2020-10-20 04:00:00
U01761,36,M,East,Basic,2020-10-20 08:00:00
U01762,65,M,North,Basic,2020-10-20 12:00:00
U01763,28,F,South,Premium,2020-10-20 16:00:00
U01764,57,F,South,Premium,2020-10-20 20:00:00
U01765,20,M,North,Premium,2020-10-21 00:00:00
U01766,40,F,East,Premium,2020-10-21 04:00:00
U01767,24,F,East,Basic,2020-10-21 08:00:00
U01768,40,F,West,Basic,2020-10-21 12:00:00
U01769,24,M,East,Basic,2020-10-21 16:00:00
U01770,63,F,North,Basic,2020-10-21 20:00:00
U01771,51,M,East,Basic,2020-10-22 00:00:00
U01772,59,M,East,Basic,2020-10-22 04:00:00
U01773,36,F,West,Basic,2020-10-22 08:00:00
U01774,26,F,East,VIP,2020-10-22 12:00:00
U01775,65,F,West,Basic,2020-10-22 16:00:00
U01776,68,F,West,Basic,2020-10-22 20:00:00
U01777,35,M,East,Basic,2020-10-23 00:00:00
U01778,58,F,South,Basic,2020-10-23 04:00:00
U01779,65,M,North,Basic,2020-10-23 08:00:00
U01780,62,F,North,Basic,2020-10-23 12:00:00
U01781,59,M,East,Basic,2020-10-23 16:00:00
U01782,42,Other,North,Basic,2020-10-23 20:00:00
U01783,69,F,North,Basic,2020-10-24 00:00:00
U01784,31,F,West,Basic,2020-10-24 04:00:00
U01785,61,F,South,Basic,2020-10-24 08:00:00
U01786,42,F,North,Basic,2020-10-24 12:00:00
U01787,36,M,South,Basic,2020-10-24 16:00:00
U01788,56,M,North,Premium,2020-10-24 20:00:00
U01789,32,F,South,Basic,2020-10-25 00:00:00
U01790,33,M,South,Premium,2020-10-25 04:00:00
U01791,44,F,North,VIP,2020-10-25 08:00:00
U01792,57,M,West,VIP,2020-10-25 12:00:00
U01793,27,M,South,Premium,2020-10-25 16:00:00
U01794,21,F,South,Premium,2020-10-25 20:00:00
U01795,68,Other,North,Basic,2020-10-26 00:00:00
U01796,36,F,South,Basic,2020-10-26 04:00:00
U01797,45,F,South,Basic,2020-10-26 08:00:00
U01798,38,F,West,Basic,2020-10-26 12:00:00
U01799,64,M,South,Basic,2020-10-26 16:00:00
U01800,31,M,West,Basic,2020-10-26 20:00:00
U01801,50,F,South,VIP,2020-10-27 00:00:00
U01802,65,F,South,Basic,2020-10-27 04:00:00
U01803,27,F,West,Basic,2020-10-27 08:00:00
U01804,36,Other,West,Basic,2020-10-27 12:00:00
U01805,47,M,East,Basic,2020-10-27 16:00:00
U01806,39,M,South,Basic,2020-10-27 20:00:00
U01807,20,F,West,Basic,2020-10-28 00:00:00
U01808,54,M,South,Basic,2020-10-28 04:00:00
U01809,58,M,South,Basic,2020-10-28 08:00:00
U01810,35,M,South,Basic,2020-10-28 12:00:00
U01811,28,M,North,Basic,2020-10-28 16:00:00
U01812,65,F,East,Basic,2020-10-28 20:00:00
U01813,19,F,North,Basic,2020-10-29 00:00:00
U01814,29,F,East,Basic,2020-10-29 04:00:00
U01815,23,F,South,Basic,2020-10-29 08:00:00
U01816,60,M,South,Basic,2020-10-29 12:00:00
U01817,57,F,West,Basic,2020-10-29 16:00:00
U01818,61,M,East,Basic,2020-10-29 20:00:00
U01819,46,M,East,Premium,2020-10-30 00:00:00
U01820,47,M,North,Basic,2020-10-30 04:00:00
U01821,19,F,East,Premium,2020-10-30 08:00:00
U01822,26,F,South,Basic,2020-10-30 12:00:00
U01823,64,F,West,Basic,2020-10-30 16:00:00
U01824,19,F,North,Premium,2020-10-30 20:00:00
U01825,46,M,West,Premium,2020-10-31 00:00:00
U01826,50,F,East,VIP,2020-10-31 04:00:00
U01827,27,F,East,Basic,2020-10-31 08:00:00
U01828,51,M,North,Basic,2020-10-31 12:00:00
U01829,61,M,East,Premium,2020-10-31 16:00:00
U01830,25,F,West,Basic,2020-10-31 20:00:00
U01831,54,F,South,Premium,2020-11-01 00:00:00
U01832,50,F,North,Basic,2020-11-01 04:00:00
U01833,64,F,East,VIP,2020-11-01 08:00:00
U01834,23,Other,West,Premium,2020-11-01 12:00:00
U01835,61,M,South,Basic,2020-11-01 16:00:00
U01836,57,M,East,Basic,2020-11-01 20:00:00
U01837,62,M,North,Basic,2020-11-02 00:00:00
U01838,36,M,East,Basic,2020-11-02 04:00:00
U01839,49,F,East,Basic,2020-11-02 08:00:00
U01840,44,F,East,Basic,2020-11-02 12:00:00
U01841,18,F,South,Premium,2020-11-02 16:00:00
U01842,60,M,South,VIP,2020-11-02 20:00:00
U01843,69,F,East,Basic,2020-11-03 00:00:00
U01844,50,M,East,Basic,2020-11-03 04:00:00
U01845,57,M,North,Premium,2020-11-03 08:00:00
U01846,49,F,East,Premium,2020-11-03 12:00:00
U01847,22,F,West,Premium,2020-11-03 16:00:00
U01848,34,M,West,Basic,2020-11-03 20:00:00
U01849,25,M,North,Premium,2020-11-04 00:00:00
U01850,59,F,South,Basic,2020-11-04 04:00:00
U01851,51,M,East,VIP,2020-11-04 08:00:00
U01852,26,M,North,VIP,2020-11-04 12:00:00
U01853,40,F,South,Premium,2020-11-04 16:00:00
U01854,52,M,North,Basic,2020-11-04 20:00:00
U01855,67,M,South,Premium,2020-11-05 00:00:00
U01856,24,F,East,Basic,2020-11-05 04:00:00
U01857,32,Other,North,Basic,2020-11-05 08:00:00
U01858,37,Other,East,Premium,2020-11-05 12:00:00
U01859,67,M,North,Basic,2020-11-05 16:00:00
U01860,42,M,South,Basic,2020-11-05 20:00:00
U01861,20,M,North,Premium,2020-11-06 00:00:00
U01862,63,M,West,Premium,2020-11-06 04:00:00
U01863,41,F,West,Premium,2020-11-06 08:00:00
U01864,51,F,North,Basic,2020-11-06 12:00:00
U01865,63,F,West,Premium,2020-11-06 16:00:00
U01866,39,M,East,Basic,2020-11-06 20:00:00
U01867,28,M,West,Premium,2020-11-07 00:00:00
U01868,65,F,West,Basic,2020-11-07 04:00:00
U01869,25,M,East,Premium,2020-11-07 08:00:00
U01870,56,F,East,Basic,2020-11-07 12:00:00
U01871,60,F,South,VIP,2020-11-07 16:00:00
U01872,52,F,East,Basic,2020-11-07 20:00:00
U01873,66,M,North,Basic,2020-11-08 00:00:00
U01874,63,F,West,Basic,2020-11-08 04:00:00
U01875,55,M,South,Premium,2020-11-08 08:00:00
U01876,25,M,East,Basic,2020-11-08 12:00:00
U01877,54,F,West,Basic,2020-11-08 16:00:00
U01878,44,M,North,Basic,2020-11-08 20:00:00
U01879,45,F,North,Premium,2020-11-09 00:00:00
U01880,57,F,South,Basic,2020-11-09 04:00:00
U01881,51,F,North,Basic,2020-11-09 08:00:00
U01882,49,F,West,Basic,2020-11-09 12:00:00
U01883,32,M,East,Premium,2020-11-09 16:00:00
U01884,61,Other,North,Basic,2020-11-09 20:00:00
U01885,34,F,East,VIP,2020-11-10 00:00:00
U01886,50,F,West,VIP,2020-11-10 04:00:00
U01887,64,M,West,Basic,2020-11-10 08:00:00
U01888,63,F,East,Basic,2020-11-10 12:00:00
U01889,69,M,West,Premium,2020-11-10 16:00:00
U01890,33,F,South,VIP,2020-11-10 20:00:00
U01891,46,M,North,Premium,2020-11-11 00:00:00
U01892,26,F,South,Basic,2020-11-11 04:00:00
U01893,50,M,South,Basic,2020-11-11 08:00:00
U01894,66,M,South,Basic,2020-11-11 12:00:00
U01895,46,M,East,Basic,2020-11-11 16:00:00
U01896,30,M,East,Basic,2020-11-11 20:00:00
U01897,38,M,West,Basic,2020-11-12 00:00:00
U01898,38,F,East,Basic,2020-11-12 04:00:00
U01899,22,F,West,Basic,2020-11-12 08:00:00
U01900,27,F,East,Basic,2020-11-12 12:00:00
U01901,23,F,West,Basic,2020-11-12 16:00:00
U01902,68,M,North,Premium,2020-11-12 20:00:00
U01903,30,M,West,Basic,2020-11-13 00:00:00
U01904,18,M,North,Basic,2020-11-13 04:00:00
U01905,37,F,West,Basic,2020-11-13 08:00:00
U01906,64,F,East,Basic,2020-11-13 12:00:00
U01907,63,M,East,Basic,2020-11-13 16:00:00
U01908,25,M,North,Basic,2020-11-13 20:00:00
U01909,27,F,South,Basic,2020-11-14 00:00:00
U01910,26,F,South,Premium,2020-11-14 04:00:00
U01911,66,F,West,Basic,2020-11-14 08:00:00
U01912,58,F,East,Basic,2020-11-14 12:00:00
U01913,20,F,South,Premium,2020-11-14 16:00:00
U01914,28,M,East,Basic,2020-11-14 20:00:00
U01915,29,M,East,Premium,2020-11-15 00:00:00
U01916,27,F,East,Basic,2020-11-15 04:00:00
U01917,42,F,West,Basic,2020-11-15 08:00:00
U01918,66,F,North,Basic,2020-11-15 12:00:00
U01919,66,M,West,VIP,2020-11-15 16:00:00
U01920,42,M,South,Basic,2020-11-15 20:00:00
U01921,28,M,North,Basic,2020-11-16 00:00:00
U01922,53,M,South,Basic,2020-11-16 04:00:00
U01923,56,M,North,Basic,2020-11-16 08:00:00
U01924,43,F,North,VIP,2020-11-16 12:00:00
U01925,31,F,West,Basic,2020-11-16 16:00:00
U01926,56,M,East,Premium,2020-11-16 20:00:00
U01927,57,F,East,Basic,2020-11-17 00:00:00
U01928,18,M,North,Premium,2020-11-17 04:00:00
U01929,21,F,West,Basic,2020-11-17 08:00:00
U01930,47,M,South,Premium,2020-11-17 12:00:00
U01931,29,M,South,Basic,2020-11-17 16:00:00
U01932,52,F,East,Premium,2020-11-17 20:00:00
U01933,30,M,East,Basic,2020-11-18 00:00:00
U01934,69,M,South,Basic,2020-11-18 04:00:00
U01935,48,M,South,Premium,2020-11-18 08:00:00
U01936,55,M,West,Basic,2020-11-18 12:00:00
U01937,60,M,South,Premium,2020-11-18 16:00:00
U01938,40,F,West,Basic,2020-11-18 20:00:00
U01939,21,F,East,Basic,2020-11-19 00:00:00
U01940,69,F,South,Premium,2020-11-19 04:00:00
U01941,33,M,East,Basic,2020-11-19 08:00:00
U01942,24,M,North,Basic,2020-11-19 12:00:00
U01943,39,M,North,VIP,2020-11-19 16:00:00
U01944,46,M,North,Basic,2020-11-19 20:00:00
U01945,28,F,South,Basic,2020-11-20 00:00:00
U01946,50,M,East,Basic,2020-11-20 04:00:00
U01947,46,F,South,Premium,2020-11-20 08:00:00
U01948,56,M,East,VIP,2020-11-20 12:00:00
U01949,29,M,West,VIP,2020-11-20 16:00:00
U01950,24,M,South,Basic,2020-11-20 20:00:00
U01951,56,M,North,Basic,2020-11-21 00:00:00
U01952,59,M,West,Basic,2020-11-21 04:00:00
U01953,65,M,East,Basic,2020-11-21 08:00:00
U01954,43,M,South,Basic,2020-11-21 12:00:00
U01955,57,F,East,Basic,2020-11-21 16:00:00
U01956,26,F,East,Premium,2020-11-21 20:00:00
U01957,58,M,South,Premium,2020-11-22 00:00:00
U01958,51,M,South,Basic,2020-11-22 04:00:00
U01959,62,F,East,VIP,2020-11-22 08:00:00
U01960,30,Other,East,VIP,2020-11-22 12:00:00
U01961,53,F,West,Basic,2020-11-22 16:00:00
U01962,42,M,North,Basic,2020-11-22 20:00:00
U01963,41,F,East,Basic,2020-11-23 00:00:00
U01964,61,F,North,Basic,2020-11-23 04:00:00
U01965,34,M,West,Basic,2020-11-23 08:00:00
U01966,19,F,North,Basic,2020-11-23 12:00:00
U01967,30,M,North,VIP,2020-11-23 16:00:00
U01968,48,Other,West,Basic,2020-11-23 20:00:00
U01969,46,F,East,Basic,2020-11-24 00:00:00
U01970,67,F,North,Basic,2020-11-24 04:00:00
U01971,45,F,East,Basic,2020-11-24 08:00:00
U01972,44,M,East,Basic,2020-11-24 12:00:00
U01973,32,F,South,Basic,2020-11-24 16:00:00
U01974,48,F,East,VIP,2020-11-24 20:00:00
U01975,57,F,East,Basic,2020-11-25 00:00:00
U01976,32,F,North,Premium,2020-11-25 04:00:00
U01977,50,F,East,Basic,2020-11-25 08:00:00
U01978,37,Other,East,Basic,2020-11-25 12:00:00
U01979,59,F,South,Basic,2020-11-25 16:00:00
U01980,29,F,South,Premium,2020-11-25 20:00:00
U01981,54,M,North,Premium,2020-11-26 00:00:00
U01982,26,F,North,Basic,2020-11-26 04:00:00
U01983,40,M,South,Basic,2020-11-26 08:00:00
U01984,25,M,South,Basic,2020-11-26 12:00:00
U01985,49,M,West,Premium,2020-11-26 16:00:00
U01986,65,F,East,Basic,2020-11-26 20:00:00
U01987,31,F,North,Basic,2020-11-27 00:00:00
U01988,44,F,North,Basic,2020-11-27 04:00:00
U01989,42,M,East,Basic,2020-11-27 08:00:00
U01990,30,F,East,Premium,2020-11-27 12:00:00
U01991,38,F,North,Basic,2020-11-27 16:00:00
U01992,62,M,South,Basic,2020-11-27 20:00:00
U01993,48,M,South,Basic,2020-11-28 00:00:00
U01994,54,M,East,Basic,2020-11-28 04:00:00
U01995,65,F,North,Basic,2020-11-28 08:00:00
U01996,60,F,East,Premium,2020-11-28 12:00:00
U01997,22,M,South,Basic,2020-11-28 16:00:00
U01998,30,Other,West,Basic,2020-11-28 20:00:00
U01999,45,M,West,Basic,2020-11-29 00:00:00
U02000,60,M,South,Premium,2020-11-29 04:00:00
U02001,42,M,East,Basic,2020-11-29 08:00:00
U02002,68,M,West,Premium,2020-11-29 12:00:00
U02003,52,M,South,Basic,2020-11-29 16:00:00
U02004,64,M,North,Premium,2020-11-29 20:00:00
U02005,56,F,East,Basic,2020-11-30 00:00:00
U02006,24,M,East,Basic,2020-11-30 04:00:00
U02007,55,F,West,Basic,2020-11-30 08:00:00
U02008,49,F,East,VIP,2020-11-30 12:00:00
U02009,20,M,West,VIP,2020-11-30 16:00:00
U02010,62,F,West,Premium,2020-11-30 20:00:00
U02011,56,M,South,Premium,2020-12-01 00:00:00
U02012,54,F,West,Basic,2020-12-01 04:00:00
U02013,67,F,North,Basic,2020-12-01 08:00:00
U02014,39,M,East,VIP,2020-12-01 12:00:00
U02015,25,F,West,Premium,2020-12-01 16:00:00
U02016,34,F,East,Basic,2020-12-01 20:00:00
U02017,69,F,West,Basic,2020-12-02 00:00:00
U02018,44,F,South,Basic,2020-12-02 04:00:00
U02019,50,M,North,Basic,2020-12-02 08:00:00
U02020,63,F,East,Basic,2020-12-02 12:00:00
U02021,34,M,South,Basic,2020-12-02 16:00:00
U02022,59,M,East,Basic,2020-12-02 20:00:00
U02023,29,M,South,Premium,2020-12-03 00:00:00
U02024,65,M,North,Premium,2020-12-03 04:00:00
U02025,63,F,West,Premium,2020-12-03 08:00:00
U02026,44,F,South,Premium,2020-12-03 12:00:00
U02027,65,F,East,Basic,2020-12-03 16:00:00
U02028,25,M,East,Premium,2020-12-03 20:00:00
U02029,40,F,South,Basic,2020-12-04 00:00:00
U02030,59,F,North,VIP,2020-12-04 04:00:00
U02031,66,M,North,Basic,2020-12-04 08:00:00
U02032,46,M,West,VIP,2020-12-04 12:00:00
U02033,67,F,West,Basic,2020-12-04 16:00:00
U02034,37,F,East,Basic,2020-12-04 20:00:00
U02035,33,F,East,Basic,2020-12-05 00:00:00
U02036,34,F,West,Basic,2020-12-05 04:00:00
U02037,33,F,West,Basic,2020-12-05 08:00:00
U02038,36,M,West,Basic,2020-12-05 12:00:00
U02039,25,F,South,Premium,2020-12-05 16:00:00
U02040,55,M,West,Basic,2020-12-05 20:00:00
U02041,55,F,South,Basic,2020-12-06 00:00:00
U02042,46,F,South,Basic,2020-12-06 04:00:00
U02043,58,F,West,Basic,2020-12-06 08:00:00
U02044,53,Other,North,Basic,2020-12-06 12:00:00
U02045,43,M,North,Basic,2020-12-06 16:00:00
U02046,48,F,East,VIP,2020-12-06 20:00:00
U02047,61,F,West,Basic,2020-12-07 00:00:00
U02048,29,Other,East,Premium,2020-12-07 04:00:00
U02049,34,F,West,Premium,2020-12-07 08:00:00
U02050,32,M,East,Premium,2020-12-07 12:00:00
U02051,26,F,South,Basic,2020-12-07 16:00:00
U02052,56,F,West,Basic,2020-12-07 20:00:00
U02053,59,M,North,Basic,2020-12-08 00:00:00
U02054,65,F,West,Premium,2020-12-08 04:00:00
U02055,29,F,East,Basic,2020-12-08 08:00:00
U02056,49,F,East,VIP,2020-12-08 12:00:00
U02057,42,M,East,Basic,2020-12-08 16:00:00
U02058,56,F,East,Basic,2020-12-08 20:00:00
U02059,35,F,East,Basic,2020-12-09 00:00:00
U02060,32,F,East,Basic,2020-12-09 04:00:00
U02061,49,M,North,VIP,2020-12-09 08:00:00
U02062,23,M,East,Basic,2020-12-09 12:00:00
U02063,61,F,North,Basic,2020-12-09 16:00:00
U02064,60,F,West,Basic,2020-12-09 20:00:00
U02065,69,M,South,Basic,2020-12-10 00:00:00
U02066,52,M,North,Basic,2020-12-10 04:00:00
U02067,51,M,West,Basic,2020-12-10 08:00:00
U02068,55,F,South,Basic,2020-12-10 12:00:00
U02069,22,M,North,Basic,2020-12-10 16:00:00
U02070,35,M,North,Basic,2020-12-10 20:00:00
U02071,33,M,West,Basic,2020-12-11 00:00:00
U02072,25,F,East,Basic,2020-12-11 04:00:00
U02073,42,M,North,Premium,2020-12-11 08:00:00
U02074,49,M,North,VIP,2020-12-11 12:00:00
U02075,43,F,West,Premium,2020-12-11 16:00:00
U02076,69,M,East,VIP,2020-12-11 20:00:00
U02077,39,M,South,Basic,2020-12-12 00:00:00
U02078,48,F,East,Basic,2020-12-12 04:00:00
U02079,60,M,East,Basic,2020-12-12 08:00:00
U02080,27,F,West,Basic,2020-12-12 12:00:00
U02081,29,M,East,Basic,2020-12-12 16:00:00
U02082,45,F,West,Premium,2020-12-12 20:00:00
U02083,23,M,South,Basic,2020-12-13 00:00:00
U02084,37,F,North,Basic,2020-12-13 04:00:00
U02085,22,M,North,Basic,2020-12-13 08:00:00
U02086,40,M,West,Basic,2020-12-13 12:00:00
U02087,26,F,West,Basic,2020-12-13 16:00:00
U02088,46,Other,East,Premium,2020-12-13 20:00:00
U02089,33,M,East,Basic,2020-12-14 00:00:00
U02090,63,F,North,VIP,2020-12-14 04:00:00
U02091,39,M,North,VIP,2020-12-14 08:00:00
U02092,25,F,North,Basic,2020-12-14 12:00:00
U02093,37,M,West,Basic,2020-12-14 16:00:00
U02094,68,F,South,Premium,2020-12-14 20:00:00
U02095,31,M,South,Basic,2020-12-15 00:00:00
U02096,56,M,West,Basic,2020-12-15 04:00:00
U02097,54,M,East,VIP,2020-12-15 08:00:00
U02098,67,M,South,Basic,2020-12-15 12:00:00
U02099,51,F,East,Basic,2020-12-15 16:00:00
U02100,28,Other,North,Basic,2020-12-15 20:00:00
U02101,57,F,North,Basic,2020-12-16 00:00:00
U02102,50,M,East,Basic,2020-12-16 04:00:00
U02103,48,M,North,Basic,2020-12-16 08:00:00
U02104,61,F,West,Basic,2020-12-16 12:00:00
U02105,51,Other,East,Basic,2020-12-16 16:00:00
U02106,67,M,East,VIP,2020-12-16 20:00:00
U02107,24,F,East,Premium,2020-12-17 00:00:00
U02108,66,Other,South,Basic,2020-12-17 04:00:00
U02109,40,F,East,Basic,2020-12-17 08:00:00
U02110,63,M,East,Basic,2020-12-17 12:00:00
U02111,24,M,East,Basic,2020-12-17 16:00:00
U02112,42,F,South,Premium,2020-12-17 20:00:00
U02113,20,F,North,Basic,2020-12-18 00:00:00
U02114,55,M,South,Basic,2020-12-18 04:00:00
U02115,37,M,West,Basic,2020-12-18 08:00:00
U02116,51,F,East,Premium,2020-12-18 12:00:00
U02117,66,M,West,VIP,2020-12-18 16:00:00
U02118,61,M,South,Basic,2020-12-18 20:00:00
U02119,61,F,North,Basic,2020-12-19 00:00:00
U02120,47,F,North,Basic,2020-12-19 04:00:00
U02121,34,F,East,Basic,2020-12-19 08:00:00
U02122,27,M,North,Basic,2020-12-19 12:00:00
U02123,52,F,South,VIP,2020-12-19 16:00:00
U02124,37,F,South,Basic,2020-12-19 20:00:00
U02125,35,M,North,Premium,2020-12-20 00:00:00
U02126,62,F,East,VIP,2020-12-20 04:00:00
U02127,61,M,East,Basic,2020-12-20 08:00:00
U02128,44,M,South,Basic,2020-12-20 12:00:00
U02129,66,M,North,Premium,2020-12-20 16:00:00
U02130,53,M,South,Basic,2020-12-20 20:00:00
U02131,40,M,South,Basic,2020-12-21 00:00:00
U02132,49,F,West,Basic,2020-12-21 04:00:00
U02133,27,M,South,Basic,2020-12-21 08:00:00
U02134,28,Other,East,Basic,2020-12-21 12:00:00
U02135,55,F,North,Basic,2020-12-21 16:00:00
U02136,23,M,North,Basic,2020-12-21 20:00:00
