transaction_id,user_id,product_id,rating,timestamp,purchase_amount,quantity,month,hour,day_of_week
T003337,U01583,P00266,5,2025-01-22 10:45:17.521103,284.0,3,2025-01,10,2
T020921,U04927,P00323,5,2025-01-22 10:45:44.521103,42.31,2,2025-01,10,2
T016468,U04945,P00432,5,2025-01-22 10:47:47.521103,273.58,1,2025-01,10,2
T023744,U03592,P00809,2,2025-01-22 10:53:56.521103,388.36,2,2025-01,10,2
T030775,U00304,P00417,5,2025-01-22 11:02:08.521103,266.47,2,2025-01,11,2
T013839,U01456,P00918,4,2025-01-22 11:09:47.521103,266.7,2,2025-01,11,2
T027692,U02689,P00061,4,2025-01-22 11:10:52.521103,154.69,3,2025-01,11,2
T044346,U03169,P00360,5,2025-01-22 11:17:16.521103,170.19,2,2025-01,11,2
T039124,U01442,P00574,3,2025-01-22 11:20:55.521103,254.91,2,2025-01,11,2
T048654,U00128,P00272,4,2025-01-22 11:34:39.521103,210.03,3,2025-01,11,2
T031853,U04633,P00046,5,2025-01-22 11:42:05.521103,184.02,4,2025-01,11,2
T044718,U02001,P00470,5,2025-01-22 11:56:53.521103,17.77,1,2025-01,11,2
T041824,U04768,P00462,4,2025-01-22 12:06:42.521103,340.0,2,2025-01,12,2
T030439,U00510,P00638,4,2025-01-22 12:27:53.521103,31.02,3,2025-01,12,2
T014394,U00631,P00622,5,2025-01-22 12:31:12.521103,496.05,1,2025-01,12,2
T045411,U00092,P00952,4,2025-01-22 12:32:37.521103,357.4,4,2025-01,12,2
T024589,U04514,P00504,5,2025-01-22 12:32:38.521103,219.14,2,2025-01,12,2
T018761,U00218,P00719,4,2025-01-22 12:33:37.521103,28.88,3,2025-01,12,2
T040856,U00180,P00246,4,2025-01-22 12:54:59.521103,256.74,3,2025-01,12,2
T044645,U03939,P00048,5,2025-01-22 13:00:37.521103,93.8,4,2025-01,13,2
T010029,U00165,P00272,5,2025-01-22 13:03:22.521103,483.65,1,2025-01,13,2
T027659,U02206,P00769,5,2025-01-22 13:27:09.521103,296.09,2,2025-01,13,2
T025225,U00848,P00774,3,2025-01-22 13:30:57.521103,470.24,4,2025-01,13,2
T029669,U01127,P00720,4,2025-01-22 13:49:54.521103,207.94,2,2025-01,13,2
T003387,U04979,P00562,4,2025-01-22 14:22:43.521103,224.74,4,2025-01,14,2
T033548,U02768,P00634,4,2025-01-22 14:23:33.521103,50.9,3,2025-01,14,2
T032361,U04689,P00589,4,2025-01-22 14:24:48.521103,92.27,1,2025-01,14,2
T001174,U04377,P00424,4,2025-01-22 14:27:18.521103,309.7,3,2025-01,14,2
T014484,U03035,P00729,5,2025-01-22 14:47:48.521103,203.56,1,2025-01,14,2
T038883,U02625,P00756,4,2025-01-22 14:56:45.521103,103.06,2,2025-01,14,2
T025509,U02002,P00806,5,2025-01-22 14:57:52.521103,178.63,1,2025-01,14,2
T019975,U00004,P00658,5,2025-01-22 15:01:39.521103,164.23,4,2025-01,15,2
T027232,U03872,P00623,4,2025-01-22 15:26:36.521103,436.22,1,2025-01,15,2
T037047,U03638,P00019,3,2025-01-22 15:34:32.521103,413.34,1,2025-01,15,2
T041587,U02796,P00655,5,2025-01-22 16:01:32.521103,266.93,3,2025-01,16,2
T049606,U01292,P00879,5,2025-01-22 16:08:07.521103,11.17,1,2025-01,16,2
T003150,U02317,P00032,1,2025-01-22 16:22:15.521103,320.14,1,2025-01,16,2
T032966,U01738,P00746,4,2025-01-22 16:35:10.521103,144.0,4,2025-01,16,2
T007829,U00453,P00920,4,2025-01-22 16:52:10.521103,44.72,2,2025-01,16,2
T024184,U00769,P00260,4,2025-01-22 17:17:54.521103,35.25,3,2025-01,17,2
T006561,U04954,P00823,4,2025-01-22 17:38:31.521103,226.61,3,2025-01,17,2
T043119,U03007,P00802,5,2025-01-22 17:40:25.521103,430.76,2,2025-01,17,2
T046824,U00716,P00652,5,2025-01-22 17:46:29.521103,234.23,1,2025-01,17,2
T048384,U00018,P00566,3,2025-01-22 17:47:21.521103,207.98,4,2025-01,17,2
T009789,U03239,P00372,4,2025-01-22 17:47:29.521103,459.82,2,2025-01,17,2
T047528,U03675,P00132,4,2025-01-22 17:59:04.521103,195.56,4,2025-01,17,2
T030161,U04518,P00477,5,2025-01-22 18:01:48.521103,242.86,2,2025-01,18,2
T025246,U01150,P00758,3,2025-01-22 18:03:44.521103,55.93,3,2025-01,18,2
T015455,U02444,P00358,4,2025-01-22 18:12:17.521103,476.26,4,2025-01,18,2
T028133,U04197,P00012,4,2025-01-22 18:27:30.521103,84.71,1,2025-01,18,2
T049195,U02512,P00148,5,2025-01-22 18:29:05.521103,406.68,2,2025-01,18,2
T026769,U03185,P00924,5,2025-01-22 18:38:29.521103,295.07,1,2025-01,18,2
T016372,U00960,P00529,4,2025-01-22 18:46:06.521103,465.57,3,2025-01,18,2
T021790,U04425,P00245,5,2025-01-22 18:52:29.521103,221.69,2,2025-01,18,2
T029940,U01808,P00034,1,2025-01-22 18:53:44.521103,289.42,3,2025-01,18,2
T043821,U03263,P00119,4,2025-01-22 19:14:17.521103,423.63,1,2025-01,19,2
T031303,U01923,P00043,4,2025-01-22 19:19:40.521103,63.88,4,2025-01,19,2
T019925,U03766,P00484,5,2025-01-22 19:26:07.521103,469.71,4,2025-01,19,2
T008555,U00516,P00225,5,2025-01-22 19:42:11.521103,190.49,2,2025-01,19,2
T015118,U01000,P00043,4,2025-01-22 19:42:22.521103,474.17,2,2025-01,19,2
T048632,U01892,P00073,5,2025-01-22 19:50:27.521103,25.75,4,2025-01,19,2
T029430,U00747,P00336,4,2025-01-22 19:50:40.521103,475.74,3,2025-01,19,2
T009206,U00383,P00041,5,2025-01-22 20:07:30.521103,477.7,4,2025-01,20,2
T026341,U02773,P00436,3,2025-01-22 20:50:42.521103,166.97,2,2025-01,20,2
T042003,U03661,P00941,5,2025-01-22 21:04:03.521103,233.82,2,2025-01,21,2
T004811,U02579,P00113,5,2025-01-22 21:12:30.521103,319.34,4,2025-01,21,2
T003985,U00577,P00337,5,2025-01-22 21:16:04.521103,285.24,4,2025-01,21,2
T009282,U04303,P00436,4,2025-01-22 21:25:56.521103,483.57,4,2025-01,21,2
T017815,U03257,P00140,4,2025-01-22 21:29:34.521103,159.97,4,2025-01,21,2
T010448,U02004,P00987,3,2025-01-22 21:30:01.521103,325.14,4,2025-01,21,2
T012776,U02441,P00079,1,2025-01-22 21:40:30.521103,195.23,2,2025-01,21,2
T049454,U01582,P00209,4,2025-01-22 21:50:48.521103,187.45,1,2025-01,21,2
T013101,U00546,P00026,5,2025-01-22 21:55:25.521103,293.3,1,2025-01,21,2
T038404,U02168,P00926,4,2025-01-22 22:04:17.521103,252.49,3,2025-01,22,2
T037556,U00694,P00844,5,2025-01-22 22:07:09.521103,455.94,3,2025-01,22,2
T034876,U02651,P00843,5,2025-01-22 22:10:39.521103,386.5,4,2025-01,22,2
T020198,U04481,P00516,3,2025-01-22 22:18:06.521103,59.57,2,2025-01,22,2
T014684,U04493,P00049,4,2025-01-22 22:31:12.521103,37.62,1,2025-01,22,2
T018315,U03903,P00725,4,2025-01-22 22:50:31.521103,304.47,4,2025-01,22,2
T001032,U00073,P00093,5,2025-01-22 23:00:02.521103,420.41,1,2025-01,23,2
T031586,U04348,P00361,5,2025-01-22 23:15:16.521103,94.35,4,2025-01,23,2
T024285,U03818,P00962,4,2025-01-22 23:26:55.521103,40.29,4,2025-01,23,2
T004372,U03485,P00271,5,2025-01-22 23:32:10.521103,299.69,2,2025-01,23,2
T028187,U00800,P00182,5,2025-01-22 23:35:10.521103,24.76,2,2025-01,23,2
T009782,U03649,P00002,5,2025-01-22 23:38:49.521103,390.18,1,2025-01,23,2
T008745,U04538,P00878,5,2025-01-22 23:44:49.521103,6.8,1,2025-01,23,2
T016274,U04361,P00888,2,2025-01-23 00:00:44.521103,160.13,4,2025-01,0,3
T001982,U01081,P00672,5,2025-01-23 00:33:31.521103,422.38,4,2025-01,0,3
T040682,U01627,P00276,2,2025-01-23 00:34:27.521103,23.03,4,2025-01,0,3
T049120,U03758,P00943,4,2025-01-23 00:43:44.521103,135.29,2,2025-01,0,3
T046084,U00007,P00469,2,2025-01-23 00:46:23.521103,198.03,1,2025-01,0,3
T004903,U00406,P00837,5,2025-01-23 00:50:05.521103,299.96,4,2025-01,0,3
T023636,U01352,P00496,1,2025-01-23 00:53:44.521103,159.81,1,2025-01,0,3
T049165,U00369,P00059,4,2025-01-23 00:53:46.521103,319.42,4,2025-01,0,3
T001531,U03866,P00863,4,2025-01-23 01:13:20.521103,335.93,4,2025-01,1,3
T009772,U02095,P00948,4,2025-01-23 01:30:39.521103,371.25,4,2025-01,1,3
T033035,U00014,P00590,2,2025-01-23 01:38:46.521103,45.01,4,2025-01,1,3
T022860,U03306,P00285,4,2025-01-23 01:57:58.521103,75.7,3,2025-01,1,3
T033053,U04699,P00165,4,2025-01-23 02:18:50.521103,76.95,3,2025-01,2,3
T027293,U04017,P00889,5,2025-01-23 02:36:08.521103,233.99,3,2025-01,2,3
T004387,U00793,P00728,5,2025-01-23 02:44:24.521103,273.54,4,2025-01,2,3
T040120,U02312,P00965,4,2025-01-23 02:49:54.521103,421.7,2,2025-01,2,3
T032642,U02820,P00282,4,2025-01-23 02:50:20.521103,483.29,2,2025-01,2,3
T014442,U00128,P00019,5,2025-01-23 02:56:48.521103,370.21,3,2025-01,2,3
T033993,U01516,P00079,4,2025-01-23 02:58:12.521103,159.82,4,2025-01,2,3
T035507,U02071,P00019,5,2025-01-23 03:01:00.521103,328.28,1,2025-01,3,3
T024470,U04045,P00166,4,2025-01-23 03:11:43.521103,423.2,2,2025-01,3,3
T014939,U01394,P00232,4,2025-01-23 03:15:19.521103,264.07,2,2025-01,3,3
T007431,U02913,P00411,1,2025-01-23 03:24:56.521103,155.63,4,2025-01,3,3
T020970,U03768,P00481,5,2025-01-23 03:33:16.521103,371.92,3,2025-01,3,3
T027731,U01947,P00189,5,2025-01-23 03:39:49.521103,327.49,4,2025-01,3,3
T017123,U03541,P00003,5,2025-01-23 03:58:23.521103,276.32,4,2025-01,3,3
T040456,U00286,P00945,4,2025-01-23 04:02:09.521103,374.31,2,2025-01,4,3
T029158,U04767,P00812,2,2025-01-23 04:06:12.521103,195.14,4,2025-01,4,3
T003699,U00473,P00334,2,2025-01-23 04:20:18.521103,380.57,3,2025-01,4,3
T027886,U04290,P00990,4,2025-01-23 04:33:22.521103,352.26,2,2025-01,4,3
T014203,U03325,P00189,4,2025-01-23 04:42:50.521103,140.17,3,2025-01,4,3
T027100,U02749,P00753,4,2025-01-23 04:56:14.521103,50.62,1,2025-01,4,3
T010920,U02632,P00779,5,2025-01-23 04:58:30.521103,313.24,3,2025-01,4,3
T005921,U00049,P00903,3,2025-01-23 05:10:06.521103,478.19,1,2025-01,5,3
T013962,U04857,P00155,5,2025-01-23 05:14:48.521103,301.69,3,2025-01,5,3
T016185,U01558,P00358,5,2025-01-23 05:43:09.521103,7.92,1,2025-01,5,3
T013088,U04875,P00700,4,2025-01-23 05:51:44.521103,118.89,1,2025-01,5,3
T049058,U00115,P00545,5,2025-01-23 05:54:56.521103,258.32,1,2025-01,5,3
T047740,U02301,P00868,5,2025-01-23 06:08:00.521103,223.02,4,2025-01,6,3
T019884,U03487,P00683,2,2025-01-23 06:12:30.521103,261.35,1,2025-01,6,3
T019192,U04782,P00760,5,2025-01-23 06:17:07.521103,490.98,3,2025-01,6,3
T036451,U04720,P00085,5,2025-01-23 06:31:14.521103,414.0,4,2025-01,6,3
T022429,U01083,P00125,5,2025-01-23 06:43:29.521103,131.86,2,2025-01,6,3
T028108,U03136,P00533,5,2025-01-23 06:48:24.521103,296.39,2,2025-01,6,3
T031626,U04850,P00445,5,2025-01-23 06:52:15.521103,105.49,3,2025-01,6,3
T049469,U03039,P00368,3,2025-01-23 06:58:27.521103,162.07,2,2025-01,6,3
T023950,U03104,P00056,4,2025-01-23 07:18:42.521103,34.97,2,2025-01,7,3
T003733,U02424,P00647,5,2025-01-23 07:21:56.521103,245.95,4,2025-01,7,3
T047177,U02374,P00256,3,2025-01-23 07:29:02.521103,410.58,2,2025-01,7,3
T015645,U00196,P00849,5,2025-01-23 07:33:11.521103,430.75,1,2025-01,7,3
T017385,U03119,P00259,5,2025-01-23 07:59:15.521103,12.38,4,2025-01,7,3
T010253,U03755,P00793,1,2025-01-23 07:59:31.521103,179.7,4,2025-01,7,3
T046475,U04192,P00159,5,2025-01-23 08:06:09.521103,136.54,1,2025-01,8,3
T015154,U00868,P00386,4,2025-01-23 08:26:21.521103,474.91,2,2025-01,8,3
T028104,U01418,P00202,3,2025-01-23 08:35:14.521103,356.72,4,2025-01,8,3
T041343,U00521,P00775,1,2025-01-23 08:35:30.521103,368.99,4,2025-01,8,3
T018319,U02840,P00547,4,2025-01-23 08:37:46.521103,390.47,4,2025-01,8,3
T001335,U04210,P00287,3,2025-01-23 08:46:08.521103,476.42,2,2025-01,8,3
T032793,U04725,P00622,3,2025-01-23 09:03:34.521103,237.97,3,2025-01,9,3
T001007,U00519,P00893,1,2025-01-23 09:05:43.521103,344.44,2,2025-01,9,3
T019361,U00337,P00004,4,2025-01-23 09:07:38.521103,23.7,2,2025-01,9,3
T041631,U03651,P00379,3,2025-01-23 09:08:05.521103,224.23,4,2025-01,9,3
T023154,U02346,P00987,5,2025-01-23 09:13:28.521103,279.42,4,2025-01,9,3
T039532,U03509,P00775,5,2025-01-23 09:21:37.521103,499.39,2,2025-01,9,3
T042739,U02636,P00606,4,2025-01-23 09:30:39.521103,136.77,1,2025-01,9,3
T048067,U01572,P00745,4,2025-01-23 09:53:18.521103,275.88,1,2025-01,9,3
T009118,U03675,P00775,5,2025-01-23 09:55:39.521103,365.6,2,2025-01,9,3
T009051,U03943,P00101,4,2025-01-23 10:05:16.521103,262.99,4,2025-01,10,3
T040662,U00971,P00843,5,2025-01-23 10:49:20.521103,343.86,1,2025-01,10,3
T012660,U01513,P00404,4,2025-01-23 10:55:53.521103,340.36,1,2025-01,10,3
T039135,U04829,P00789,5,2025-01-23 10:57:25.521103,403.8,3,2025-01,10,3
T030887,U02476,P00921,3,2025-01-23 11:00:06.521103,198.21,4,2025-01,11,3
T035165,U01960,P00109,5,2025-01-23 11:08:40.521103,429.87,4,2025-01,11,3
T043691,U00998,P00846,4,2025-01-23 11:08:41.521103,356.98,3,2025-01,11,3
T043964,U00472,P00198,3,2025-01-23 11:08:47.521103,450.61,1,2025-01,11,3
T035790,U02960,P00757,4,2025-01-23 11:17:11.521103,366.23,3,2025-01,11,3
T002338,U01232,P00084,4,2025-01-23 11:19:47.521103,375.67,1,2025-01,11,3
T048198,U02462,P00412,4,2025-01-23 11:26:05.521103,409.37,2,2025-01,11,3
T027378,U02337,P00336,4,2025-01-23 11:27:19.521103,299.66,2,2025-01,11,3
T009003,U00597,P00882,4,2025-01-23 11:34:26.521103,133.93,1,2025-01,11,3
T010045,U03804,P00217,2,2025-01-23 11:41:10.521103,325.34,2,2025-01,11,3
T041636,U04622,P00929,5,2025-01-23 11:48:40.521103,386.53,4,2025-01,11,3
T016168,U03585,P00697,5,2025-01-23 11:50:09.521103,357.46,2,2025-01,11,3
T020657,U02510,P00389,2,2025-01-23 12:18:43.521103,285.51,4,2025-01,12,3
T021597,U00311,P00815,2,2025-01-23 12:20:17.521103,302.18,4,2025-01,12,3
T033188,U01222,P00291,4,2025-01-23 12:23:59.521103,35.89,1,2025-01,12,3
T027943,U04895,P00191,4,2025-01-23 12:25:12.521103,324.33,1,2025-01,12,3
T039736,U04020,P00389,4,2025-01-23 12:30:26.521103,421.06,2,2025-01,12,3
T016867,U03814,P00637,4,2025-01-23 12:33:29.521103,71.22,3,2025-01,12,3
T029438,U00592,P00046,4,2025-01-23 12:54:05.521103,421.99,3,2025-01,12,3
T000683,U02584,P00574,5,2025-01-23 12:58:36.521103,205.08,2,2025-01,12,3
T046847,U01890,P00318,1,2025-01-23 13:06:31.521103,222.42,3,2025-01,13,3
T009622,U01783,P00345,4,2025-01-23 13:43:17.521103,301.26,2,2025-01,13,3
T016448,U02041,P00709,3,2025-01-23 13:50:00.521103,189.41,3,2025-01,13,3
T034006,U03298,P00025,5,2025-01-23 14:06:10.521103,460.74,4,2025-01,14,3
T018181,U01105,P00450,3,2025-01-23 14:47:49.521103,151.64,3,2025-01,14,3
T029986,U03629,P00600,4,2025-01-23 14:49:19.521103,217.33,2,2025-01,14,3
T025987,U03954,P00255,5,2025-01-23 15:04:10.521103,479.05,4,2025-01,15,3
T047623,U01532,P00188,5,2025-01-23 15:07:15.521103,389.68,4,2025-01,15,3
T028150,U03583,P00761,5,2025-01-23 15:12:52.521103,323.38,2,2025-01,15,3
T022064,U00342,P00098,4,2025-01-23 15:18:13.521103,222.29,1,2025-01,15,3
T029739,U03654,P00387,3,2025-01-23 15:30:39.521103,37.83,3,2025-01,15,3
T018148,U04487,P00777,5,2025-01-23 15:35:55.521103,346.33,1,2025-01,15,3
T012615,U04206,P00583,5,2025-01-23 15:52:50.521103,22.92,2,2025-01,15,3
T035809,U00232,P00333,5,2025-01-23 16:20:03.521103,169.47,1,2025-01,16,3
T011942,U04764,P00988,5,2025-01-23 16:46:49.521103,187.58,4,2025-01,16,3
T011239,U00097,P00216,4,2025-01-23 16:49:25.521103,387.35,4,2025-01,16,3
T004319,U03471,P00937,5,2025-01-23 16:54:53.521103,147.67,3,2025-01,16,3
T012940,U00423,P00596,5,2025-01-23 16:58:34.521103,102.63,3,2025-01,16,3
T007614,U01689,P00377,4,2025-01-23 17:11:22.521103,23.53,3,2025-01,17,3
T033258,U00168,P00123,5,2025-01-23 17:14:52.521103,52.65,2,2025-01,17,3
T006660,U03301,P00705,5,2025-01-23 17:17:17.521103,189.56,1,2025-01,17,3
T006272,U01575,P00716,4,2025-01-23 17:21:37.521103,453.57,2,2025-01,17,3
T015075,U04389,P00004,4,2025-01-23 17:26:28.521103,485.3,1,2025-01,17,3
T016211,U01541,P00241,4,2025-01-23 17:41:02.521103,188.35,1,2025-01,17,3
T010468,U00753,P00828,3,2025-01-23 17:55:33.521103,108.4,1,2025-01,17,3
T044239,U04485,P00470,5,2025-01-23 17:58:14.521103,131.88,4,2025-01,17,3
T042299,U02106,P00603,5,2025-01-23 18:16:02.521103,84.52,2,2025-01,18,3
T012583,U00044,P00316,4,2025-01-23 18:52:12.521103,380.58,3,2025-01,18,3
T004441,U04778,P00359,4,2025-01-23 19:01:14.521103,169.97,2,2025-01,19,3
T002889,U02335,P00932,4,2025-01-23 19:16:07.521103,431.74,3,2025-01,19,3
T038657,U02076,P00317,3,2025-01-23 19:19:23.521103,69.41,4,2025-01,19,3
T022957,U00531,P00940,4,2025-01-23 19:20:48.521103,22.37,3,2025-01,19,3
T004260,U01143,P00533,5,2025-01-23 19:32:30.521103,375.89,4,2025-01,19,3
T011371,U01299,P00569,5,2025-01-23 19:43:00.521103,350.32,1,2025-01,19,3
T045696,U00645,P00429,4,2025-01-23 20:10:48.521103,165.68,2,2025-01,20,3
T049754,U03731,P00553,2,2025-01-23 20:11:28.521103,491.5,3,2025-01,20,3
T047819,U00185,P00148,4,2025-01-23 20:28:04.521103,310.1,1,2025-01,20,3
T011910,U01969,P00522,4,2025-01-23 20:42:44.521103,166.31,1,2025-01,20,3
T041991,U02433,P00637,3,2025-01-23 20:45:08.521103,338.99,4,2025-01,20,3
T024076,U00824,P00809,4,2025-01-23 21:05:13.521103,170.25,4,2025-01,21,3
T043945,U01694,P00378,5,2025-01-23 21:12:35.521103,329.83,4,2025-01,21,3
T040778,U01786,P00092,4,2025-01-23 21:22:54.521103,410.93,1,2025-01,21,3
T042022,U04098,P00380,5,2025-01-23 21:42:18.521103,316.41,3,2025-01,21,3
T006585,U04347,P00083,4,2025-01-23 21:45:22.521103,157.21,3,2025-01,21,3
T007667,U02935,P00413,4,2025-01-23 21:46:16.521103,171.58,2,2025-01,21,3
T015313,U04600,P00086,4,2025-01-23 21:51:39.521103,425.42,3,2025-01,21,3
T042984,U00449,P00803,3,2025-01-23 22:02:11.521103,233.01,4,2025-01,22,3
T016571,U03315,P00783,3,2025-01-23 22:03:57.521103,320.37,1,2025-01,22,3
T018832,U00017,P00813,3,2025-01-23 22:12:41.521103,145.5,2,2025-01,22,3
T006120,U02820,P00222,4,2025-01-23 22:28:22.521103,217.78,2,2025-01,22,3
T034135,U04473,P00426,4,2025-01-23 22:30:30.521103,87.52,1,2025-01,22,3
T015766,U03487,P00419,5,2025-01-23 22:38:39.521103,315.72,1,2025-01,22,3
T043328,U04230,P00304,5,2025-01-23 22:42:03.521103,446.14,2,2025-01,22,3
T009243,U03338,P00693,4,2025-01-23 22:52:31.521103,50.74,3,2025-01,22,3
T046304,U02534,P00268,5,2025-01-23 23:12:19.521103,254.35,2,2025-01,23,3
T044264,U03857,P00941,3,2025-01-23 23:13:52.521103,39.15,4,2025-01,23,3
T043027,U04148,P00444,4,2025-01-23 23:16:01.521103,359.58,1,2025-01,23,3
T032137,U04483,P00302,4,2025-01-23 23:30:21.521103,324.41,3,2025-01,23,3
T033514,U04957,P00589,5,2025-01-23 23:34:58.521103,464.72,2,2025-01,23,3
T043682,U02074,P00183,3,2025-01-23 23:39:08.521103,340.65,2,2025-01,23,3
T040494,U00086,P00776,5,2025-01-23 23:58:48.521103,105.42,2,2025-01,23,3
T009033,U03196,P00429,4,2025-01-24 00:12:50.521103,184.24,3,2025-01,0,4
T002569,U03375,P00235,4,2025-01-24 00:21:39.521103,401.72,4,2025-01,0,4
T036134,U03937,P00768,4,2025-01-24 00:21:53.521103,135.34,3,2025-01,0,4
T023082,U01512,P00023,4,2025-01-24 00:24:05.521103,437.34,1,2025-01,0,4
T005780,U01172,P00524,5,2025-01-24 00:28:27.521103,490.02,1,2025-01,0,4
T045572,U00038,P00391,3,2025-01-24 00:29:23.521103,396.76,1,2025-01,0,4
T001962,U01945,P00838,5,2025-01-24 00:37:21.521103,195.1,1,2025-01,0,4
T045459,U02447,P00783,5,2025-01-24 00:52:07.521103,330.67,4,2025-01,0,4
T035061,U00048,P00512,3,2025-01-24 00:59:44.521103,460.79,1,2025-01,0,4
T046024,U03152,P00266,5,2025-01-24 00:59:49.521103,103.66,2,2025-01,0,4
T032041,U03022,P00723,4,2025-01-24 01:04:18.521103,328.66,1,2025-01,1,4
T019359,U00470,P00197,5,2025-01-24 01:04:20.521103,199.34,3,2025-01,1,4
T033297,U04806,P00437,5,2025-01-24 01:08:57.521103,206.79,2,2025-01,1,4
T022822,U00834,P00278,5,2025-01-24 01:16:14.521103,179.45,1,2025-01,1,4
T042354,U02567,P00443,5,2025-01-24 01:22:50.521103,345.67,4,2025-01,1,4
T010165,U04984,P00061,4,2025-01-24 01:26:22.521103,133.54,1,2025-01,1,4
T026363,U02807,P00453,5,2025-01-24 02:14:37.521103,13.47,4,2025-01,2,4
T030918,U01277,P00201,5,2025-01-24 02:24:00.521103,471.34,2,2025-01,2,4
T016713,U04754,P00465,4,2025-01-24 02:42:51.521103,252.26,1,2025-01,2,4
T041704,U01642,P00089,5,2025-01-24 02:52:57.521103,367.02,2,2025-01,2,4
T010656,U04805,P00122,5,2025-01-24 03:11:52.521103,208.89,3,2025-01,3,4
T034541,U02111,P00181,4,2025-01-24 03:12:29.521103,170.94,3,2025-01,3,4
T008748,U01887,P00540,5,2025-01-24 03:22:11.521103,318.12,3,2025-01,3,4
T034336,U01576,P00537,5,2025-01-24 03:27:47.521103,64.48,1,2025-01,3,4
T046404,U00026,P00058,1,2025-01-24 03:34:12.521103,197.13,4,2025-01,3,4
T034586,U02380,P00901,3,2025-01-24 03:37:24.521103,252.39,1,2025-01,3,4
T024822,U01489,P00559,5,2025-01-24 03:49:43.521103,291.15,3,2025-01,3,4
T047242,U01359,P00369,5,2025-01-24 03:53:44.521103,268.81,2,2025-01,3,4
T002366,U02261,P00993,3,2025-01-24 03:56:04.521103,208.97,3,2025-01,3,4
T018631,U03002,P00729,5,2025-01-24 04:56:19.521103,61.59,3,2025-01,4,4
T011083,U02435,P00980,3,2025-01-24 05:00:24.521103,140.34,1,2025-01,5,4
T040787,U03753,P00225,4,2025-01-24 05:10:04.521103,444.4,3,2025-01,5,4
T012498,U02302,P00158,4,2025-01-24 05:11:25.521103,249.84,3,2025-01,5,4
T011713,U04144,P00729,5,2025-01-24 05:33:32.521103,353.47,1,2025-01,5,4
T026813,U00171,P00604,4,2025-01-24 05:40:23.521103,206.37,1,2025-01,5,4
T049149,U02797,P00606,4,2025-01-24 05:48:17.521103,56.59,4,2025-01,5,4
T026901,U02934,P00898,4,2025-01-24 05:58:53.521103,216.7,1,2025-01,5,4
T011004,U00811,P00537,4,2025-01-24 06:00:39.521103,55.53,2,2025-01,6,4
T025600,U00046,P00367,1,2025-01-24 06:04:03.521103,270.35,1,2025-01,6,4
T029643,U02218,P00047,4,2025-01-24 06:07:24.521103,418.03,2,2025-01,6,4
T019146,U04720,P00992,5,2025-01-24 06:07:40.521103,296.65,4,2025-01,6,4
T032598,U02837,P00984,4,2025-01-24 06:36:34.521103,338.27,3,2025-01,6,4
T028790,U01554,P00010,5,2025-01-24 06:47:02.521103,491.35,1,2025-01,6,4
T024104,U01554,P00873,4,2025-01-24 06:48:01.521103,294.7,4,2025-01,6,4
T024179,U01918,P00910,1,2025-01-24 07:07:28.521103,143.74,1,2025-01,7,4
T018303,U03205,P00989,5,2025-01-24 07:10:56.521103,174.28,4,2025-01,7,4
T022371,U02418,P00423,5,2025-01-24 07:20:14.521103,333.52,1,2025-01,7,4
T043803,U04169,P00534,4,2025-01-24 07:20:25.521103,124.76,4,2025-01,7,4
T034536,U02171,P00585,4,2025-01-24 07:32:33.521103,94.86,4,2025-01,7,4
T020726,U03950,P00146,5,2025-01-24 07:52:40.521103,493.48,4,2025-01,7,4
T037929,U01337,P00432,5,2025-01-24 08:10:38.521103,98.72,2,2025-01,8,4
T036404,U03372,P00117,5,2025-01-24 08:22:50.521103,352.2,2,2025-01,8,4
T002406,U03313,P00386,2,2025-01-24 08:33:06.521103,84.12,2,2025-01,8,4
T008897,U04931,P00427,5,2025-01-24 08:37:26.521103,334.75,4,2025-01,8,4
T025143,U01890,P00264,5,2025-01-24 08:54:27.521103,254.95,1,2025-01,8,4
T000728,U01286,P00281,5,2025-01-24 09:51:08.521103,344.64,1,2025-01,9,4
T031186,U03115,P00002,4,2025-01-24 10:16:58.521103,298.47,3,2025-01,10,4
T044504,U01140,P00196,4,2025-01-24 10:27:39.521103,499.45,2,2025-01,10,4
T046785,U00497,P00306,5,2025-01-24 10:28:51.521103,71.26,3,2025-01,10,4
T035890,U02313,P00998,5,2025-01-24 10:42:50.521103,482.74,4,2025-01,10,4
T036607,U04435,P00184,2,2025-01-24 10:43:17.521103,498.32,1,2025-01,10,4
T005264,U04831,P00794,5,2025-01-24 10:56:44.521103,195.56,3,2025-01,10,4
T029666,U01926,P00527,5,2025-01-24 11:01:41.521103,443.5,1,2025-01,11,4
T005117,U02479,P00496,5,2025-01-24 11:03:53.521103,129.77,2,2025-01,11,4
T046239,U01205,P00245,5,2025-01-24 11:24:55.521103,289.53,3,2025-01,11,4
T027551,U04975,P00072,4,2025-01-24 11:44:01.521103,99.26,4,2025-01,11,4
T005455,U03656,P00527,1,2025-01-24 12:04:01.521103,349.13,4,2025-01,12,4
T042663,U02865,P00814,5,2025-01-24 12:17:51.521103,421.36,4,2025-01,12,4
T027089,U03260,P00744,4,2025-01-24 12:36:07.521103,432.51,1,2025-01,12,4
T009741,U04413,P00636,5,2025-01-24 12:41:44.521103,401.43,4,2025-01,12,4
T019815,U02336,P00224,5,2025-01-24 13:13:17.521103,176.68,2,2025-01,13,4
T011002,U01944,P00641,5,2025-01-24 13:23:23.521103,416.02,2,2025-01,13,4
